molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4103865,CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3ccncn3)CC4)cc(C(F)(F)F)c2)CC1,inactive,510.5640000000002,4.057800000000004,1.0,6.0,5.0
CHEMBL4079610,CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(Cc3cncnc3)CC4)cc(C(F)(F)F)c2)CC1,inactive,524.5910000000001,4.0534000000000034,1.0,6.0,5.0
CHEMBL4096111,CC1Cc2ccc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)cc2CN1c1cncnc1,inactive,524.5910000000002,4.446300000000004,1.0,6.0,5.0
CHEMBL4068810,CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)CC4(C)C)cc(C(F)(F)F)c2)CC1,inactive,538.618,4.792900000000005,1.0,6.0,5.0
CHEMBL4088388,C[C@H]1CN(c2cncnc2)Cc2cc(NC(=O)c3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,524.5910000000002,4.618800000000004,1.0,6.0,5.0
CHEMBL4060157,C[C@@H]1CN(c2cncnc2)Cc2cc(NC(=O)c3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,524.5910000000002,4.618800000000004,1.0,6.0,5.0
CHEMBL4102056,CC1CN(c2cncnc2)Cc2cc(NC(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,539.6060000000003,5.010500000000004,2.0,6.0,5.0
CHEMBL4084076,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cccc(CN4CCN(C)CC4)c3)ccc21,inactive,456.5940000000003,3.600000000000003,1.0,6.0,5.0
CHEMBL4064078,CCc1cc(CN2CCN(C)CC2)cc(NC(=O)c2ccc3c(c2)CN(c2cncnc2)CC3C)c1,inactive,484.64800000000025,4.162400000000003,1.0,6.0,5.0
CHEMBL4091837,CC(C)c1cc(CN2CCN(C)CC2)cc(NC(=O)c2ccc3c(c2)CN(c2cncnc2)CC3C)c1,inactive,498.67500000000024,4.723400000000004,1.0,6.0,5.060480747381382
CHEMBL4077200,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(C)(C)C)c3)ccc21,inactive,512.7020000000003,4.897500000000005,1.0,6.0,5.366531544420414
CHEMBL4065684,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CC4)c3)ccc21,inactive,496.6590000000004,4.477400000000004,1.0,6.0,5.00436480540245
CHEMBL4083149,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CCCCC4)c3)ccc21,inactive,538.7400000000005,5.647700000000006,1.0,6.0,5.0
CHEMBL4070502,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(-c4ccccc4)c3)ccc21,inactive,532.6920000000003,5.267000000000005,1.0,6.0,5.0
CHEMBL4085787,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc21,inactive,412.415,4.871400000000004,1.0,4.0,5.0
CHEMBL4063046,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3CN3CCN(C)CC3)ccc21,inactive,524.5910000000002,4.618800000000004,1.0,6.0,5.0
CHEMBL4088784,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc21,intermediate,524.5910000000002,4.618800000000004,1.0,6.0,6.262012673666569
CHEMBL4060550,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(N4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,510.56400000000025,4.623200000000004,1.0,6.0,5.0
CHEMBL4096477,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CCN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,538.6180000000003,4.661300000000004,1.0,6.0,5.0
CHEMBL4069234,CCN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)CC4C)cc(C(F)(F)F)c2)CC1,inactive,538.618,5.008900000000004,1.0,6.0,5.0
CHEMBL4096896,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C5CCCCC5)CC4)cc(C(F)(F)F)c3)ccc21,inactive,592.7100000000005,6.321700000000007,1.0,6.0,5.0
CHEMBL4078110,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCOCC4)cc(C(F)(F)F)c3)ccc21,inactive,511.5480000000003,4.703600000000004,1.0,6.0,5.0
CHEMBL4066530,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCSCC4)cc(C(F)(F)F)c3)ccc21,inactive,527.6160000000002,5.420200000000006,1.0,6.0,5.0
CHEMBL4087848,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCCC4)cc(C(F)(F)F)c3)ccc21,inactive,509.5760000000003,5.857300000000006,1.0,5.0,5.0
CHEMBL4069922,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCC4)cc(C(F)(F)F)c3)ccc21,inactive,495.54900000000026,5.467200000000005,1.0,5.0,5.0
CHEMBL4086988,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN(C)C)cc(C(F)(F)F)c3)ccc21,inactive,469.51100000000014,4.933000000000004,1.0,5.0,5.0
CHEMBL4075510,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,538.6180000000003,5.008900000000005,1.0,6.0,5.0
CHEMBL4097012,C[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,538.6180000000003,5.008900000000005,1.0,6.0,5.0915149811213505
CHEMBL4059972,C[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21,inactive,538.6180000000003,5.008900000000005,1.0,6.0,5.0
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.522878745280337
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,active,506.0320000000004,2.4888400000000006,3.0,9.0,7.823908740944319
CHEMBL3736320,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,active,464.45100000000014,4.660300000000003,2.0,6.0,8.1249387366083
CHEMBL4237900,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ncc23)c2c(N)ncnc21,intermediate,516.6530000000004,4.3518000000000026,1.0,8.0,6.675717544702307
CHEMBL3736320,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,active,464.45100000000014,4.660300000000003,2.0,6.0,8.1249387366083
CHEMBL4242050,Cc1ccc2cc(-c3cccc(C(F)(F)F)c3)ncc2c1C#Cc1nn(C(C)C)c2ncnc(N)c12,intermediate,486.50100000000026,5.931620000000004,1.0,6.0,6.361510743045363
CHEMBL4237900,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ncc23)c2c(N)ncnc21,intermediate,516.6530000000004,4.3518000000000026,1.0,8.0,6.450996737974212
CHEMBL4248365,CCn1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,inactive,458.4470000000001,5.0622000000000025,1.0,6.0,5.955852379121277
CHEMBL4247506,CC(C)n1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,intermediate,472.47400000000016,5.623200000000002,1.0,6.0,6.025949097207123
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,active,493.6150000000002,4.590320000000004,2.0,7.0,7.42021640338319
CHEMBL20867,Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,intermediate,395.4660000000001,5.151340000000005,2.0,5.0,6.698970004336019
CHEMBL4290371,CNC(=O)c1cccc2cc(Oc3ccnc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)c3)ccc12,inactive,495.5830000000003,4.390800000000004,2.0,6.0,6.0
CHEMBL2336015,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccnn2c1,intermediate,546.5970000000001,4.7100000000000035,1.0,6.0,6.449771646944906
CHEMBL4473475,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,intermediate,598.6730000000001,6.644200000000007,1.0,6.0,6.359518563029578
CHEMBL4544048,CCc1ccc(C(=O)Nc2cccc(CN3CCN(C)CC3)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,intermediate,530.6760000000003,5.625400000000005,1.0,6.0,6.00467199092259
CHEMBL4438475,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,inactive,486.4970000000001,6.896800000000005,1.0,4.0,5.653647025549361
CHEMBL4575992,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1-c1cccc(-c2cnc3cnccn23)c1,inactive,486.4970000000001,6.896800000000005,1.0,4.0,5.301725423325633
CHEMBL4583808,CCc1ccc(C(=O)Nc2ccccc2)cc1-c1cccc(-c2cnc3cnccn23)c1,inactive,418.5000000000001,5.878000000000005,1.0,4.0,5.29073003902417
CHEMBL4464080,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,intermediate,472.47000000000014,6.642820000000005,1.0,4.0,6.6252516539898965
CHEMBL4586565,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1C,inactive,500.52400000000017,7.205220000000006,1.0,4.0,5.741602195904491
CHEMBL4535081,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(-c2cnc3cnccn23)ccc1C,inactive,500.52400000000017,7.205220000000006,1.0,4.0,5.838033383635925
CHEMBL4466438,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(OC)cc(-c2cnc3cnccn23)c1,inactive,516.5230000000003,6.9054000000000055,1.0,5.0,5.432268037451931
CHEMBL4583783,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(C#N)cc(-c2cnc3cnccn23)c1,inactive,511.5070000000002,6.768480000000005,1.0,5.0,5.2489519651798116
CHEMBL4571430,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(F)cc(-c2cnc3cnccn23)c1,inactive,504.48700000000014,7.035900000000004,1.0,4.0,5.272052290455203
CHEMBL571546,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,active,431.5360000000001,3.318500000000001,1.0,5.0,7.0
CHEMBL483847,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,intermediate,374.322,3.8847000000000023,2.0,5.0,6.573488738635425
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.842241113953136
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,intermediate,529.5260000000001,6.355840000000005,2.0,7.0,6.955852379121277
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,7.221125527997261
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,5.567672207738396
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.628932137728263
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,7.663540266151471
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.097290187030123
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.515700160653214
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,7.866461091629782
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.438898616350944
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.399027104313252
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,7.7594507517174005
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.144905048841379
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.414539270491499
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,7.982966660701219
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.392223396258307
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,intermediate,529.5260000000001,6.355840000000005,2.0,7.0,6.665345233116759
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,562.6000000000001,5.004120000000004,2.0,8.0,6.946537395074545
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,5.487182241435127
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,intermediate,529.5260000000001,6.355840000000005,2.0,7.0,6.459670525209126
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,562.6000000000001,5.004120000000004,2.0,8.0,6.497026940934369
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,5.056604423491045
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.430626090384954
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,7.7423214251308154
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.312917155395629
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.896196279044043
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,8.207608310501746
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,6.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,intermediate,466.5410000000003,4.354000000000003,2.0,6.0,6.914352711703144
CHEMBL4781579,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-n1cc(-c2cnc3cccnn23)cn1,active,506.6140000000002,3.890120000000003,1.0,8.0,7.583858968831671
CHEMBL4780376,Cc1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1-n1cc(-c2cnc3cccnn23)cn1,intermediate,493.57100000000014,3.9749200000000027,1.0,8.0,6.964170174747172
CHEMBL4791681,CCc1ccc(C(=O)Nc2ccc(C)c(-n3cc(-c4cnc5cccnn45)cn3)c2)cc1,active,422.4920000000001,4.7051200000000035,1.0,6.0,7.7121982700697735
CHEMBL4760801,Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1-n1cc(-c2cnc3cccnn23)cn1,active,428.88300000000015,4.796120000000004,1.0,6.0,7.653647025549361
CHEMBL4744950,Cc1ccc(NC(=O)c2ccc(F)cc2)cc1-n1cc(-c2cnc3cccnn23)cn1,active,412.4280000000001,4.281820000000003,1.0,6.0,7.092051478387727
CHEMBL4750498,Cc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1-n1cc(-c2cnc3cccnn23)cn1,active,462.4350000000001,5.161520000000004,1.0,6.0,7.130181792020672
CHEMBL4762806,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-n1cc(-c2cnc3cccnn23)cn1,active,462.4350000000001,5.161520000000004,1.0,6.0,8.070581074285707
CHEMBL4753215,Cc1ccc(NC(=O)c2ccc(CN3CCCN(C)CC3)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,intermediate,520.6410000000002,4.2802200000000035,1.0,8.0,6.20690839982342
CHEMBL4779313,Cc1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,inactive,493.57100000000014,3.9749200000000027,1.0,8.0,5.613322716039162
CHEMBL4749097,Cc1ccc(NC(=O)c2ccc(F)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,inactive,412.4280000000001,4.281820000000003,1.0,6.0,5.0
CHEMBL4743038,Cc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,intermediate,462.4350000000001,5.161520000000004,1.0,6.0,6.094906031672129
CHEMBL4741331,COc1ccc(C(=O)Nc2ccc(C)c(-n3cc(-c4cnc5ccnn5c4)cn3)c2)cc1,intermediate,424.46400000000006,4.151320000000002,1.0,7.0,6.1154311850816665
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,active,493.6150000000002,4.590320000000004,2.0,7.0,7.6020599913279625
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,active,506.0320000000004,2.4888400000000006,3.0,9.0,9.0
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,9.0
CHEMBL4297524,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,active,530.5140000000001,5.750840000000004,2.0,8.0,8.920818753952375
CHEMBL384575,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,active,474.56500000000034,2.643700000000001,2.0,6.0,7.327902142064283
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,8.853871964321762
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,8.920818753952375
CHEMBL206834,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,active,576.6270000000001,5.392620000000004,2.0,8.0,8.236572006437063
CHEMBL4130229,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,active,453.9290000000002,4.979640000000003,2.0,3.0,9.045757490560675
CHEMBL5179613,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc(N)nc3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,551.9570000000002,4.783700000000003,2.0,8.0,9.0268721464003
CHEMBL5203239,Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,451.84000000000015,3.1362000000000005,3.0,7.0,8.507239610973162
CHEMBL5193726,CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,493.8770000000002,3.5124000000000013,3.0,7.0,8.462180904926726
CHEMBL5182032,O=C(Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1)C1CC1,active,519.9150000000001,3.9025000000000016,3.0,7.0,9.187086643357144
CHEMBL5202743,CC(C)(C)C(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,535.9580000000002,4.538600000000002,3.0,7.0,7.3819519032879075
CHEMBL5172694,C=CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,505.88800000000015,3.6785000000000014,3.0,7.0,8.033389013318066
CHEMBL5189577,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)[C@@H]1C[C@H](n2cc(-c3cncc(C(=O)N4CCOCC4)c3)nn2)CN1,active,549.9410000000001,3.0264000000000006,2.0,8.0,7.221414672137038
CHEMBL5193389,O=C(NC1CC1)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,519.9150000000002,3.446200000000001,3.0,7.0,8.712198270069774
CHEMBL5208081,CCN(CC)C(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,535.9580000000001,4.036000000000002,2.0,7.0,7.8395314688809625
CHEMBL5177838,CN(C)CCNC(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,550.9730000000001,2.8454000000000015,3.0,8.0,7.534617148551582
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,active,493.6150000000002,4.590320000000004,2.0,7.0,8.554395796726402
CHEMBL5177033,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,590.9940000000004,5.265000000000004,3.0,8.0,7.660349842386316
CHEMBL5185114,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,active,490.87700000000007,3.6175000000000015,4.0,7.0,7.823908740944319
CHEMBL5176514,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,active,532.9140000000002,3.9937000000000014,4.0,7.0,7.549596913844634
CHEMBL5187868,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12)C1CC1,active,558.952,4.383800000000003,4.0,7.0,8.823908740944319
CHEMBL5193797,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,active,557.4420000000001,4.899600000000003,3.0,8.0,7.217240807376003
CHEMBL5191144,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,active,457.3250000000001,3.2521000000000013,4.0,7.0,8.065501548756432
CHEMBL5207040,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,active,499.36200000000025,3.628300000000001,4.0,7.0,8.5016894462104
CHEMBL5200499,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12)C1CC1,active,525.4000000000002,4.0184000000000015,4.0,7.0,9.080921907623926
CHEMBL5203127,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,active,567.4480000000002,4.355300000000002,3.0,8.0,7.30111686324741
CHEMBL5203678,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,active,467.3310000000001,2.7078000000000007,4.0,7.0,7.360812440064246
